Time [s], Analyzer Name, Decoded Protocol Result
16.689286500000001,I2C,I (0x49) + ACK
16.689420999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.689516500000000,I2C,M (0x4D) + ACK
16.689651000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.689746000000000,I2C,I (0x49) + ACK
16.689935500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.690031000000001,I2C,i (0x69) + ACK
16.690165000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.690260500000001,I2C,m (0x6D) + ACK
16.690394999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.690490000000000,I2C,i (0x69) + ACK
16.690674500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.690770000000001,I2C,Y (0x59) + ACK
16.690904499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.690999500000000,I2C,] (0x5D) + ACK
16.691134000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.691229499999999,I2C,Y (0x59) + ACK
16.691418500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.691514000000002,I2C,y (0x79) + ACK
16.691648499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.691744000000000,I2C,} (0x7D) + ACK
16.691877999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.691973500000000,I2C,y (0x79) + ACK
16.692157999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.692253000000001,I2C,) (0x29) + ACK
16.692387499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.692482999999999,I2C,- (0x2D) + ACK
16.692617500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.692712499999999,I2C,) (0x29) + ACK
16.692902000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.692997500000001,I2C,) (0x29) + ACK
16.693131500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.693227000000000,I2C,- (0x2D) + ACK
16.693361500000002,I2C,Setup Write to [N (0x4E)] + ACK
16.693456999999999,I2C,) (0x29) + ACK
16.693650999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.693746500000000,I2C,\t (0x09) + ACK
16.693881000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.693975999999999,I2C,\r (0x0D) + ACK
16.694110500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.694206000000001,I2C,\t (0x09) + ACK
16.694395499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.694490500000001,I2C,Y (0x59) + ACK
16.694626000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.694721500000000,I2C,] (0x5D) + ACK
16.694856000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.694951000000000,I2C,Y (0x59) + ACK
16.695135499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.695231000000000,I2C,\t (0x09) + ACK
16.695365500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.695460499999999,I2C,\r (0x0D) + ACK
16.695595000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.695690500000001,I2C,\t (0x09) + ACK
16.695879999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.695975000000001,I2C,i (0x69) + ACK
16.696109499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.696204999999999,I2C,m (0x6D) + ACK
16.696338999999998,I2C,Setup Write to [N (0x4E)] + ACK
16.696434499999999,I2C,i (0x69) + ACK
16.696624000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.696719500000000,I2C,'25' (0x19) + ACK
16.696853500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.696949000000000,I2C,'29' (0x1D) + ACK
16.697083500000002,I2C,Setup Write to [N (0x4E)] + ACK
16.697178500000000,I2C,'25' (0x19) + ACK
16.697368000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.697463500000001,I2C,y (0x79) + ACK
16.697597500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.697693000000001,I2C,} (0x7D) + ACK
16.697827499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.697922999999999,I2C,y (0x79) + ACK
16.698107499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.698202500000001,I2C,9 (0x39) + ACK
16.698336999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.698432499999999,I2C,= (0x3D) + ACK
16.698566499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.698661999999999,I2C,9 (0x39) + ACK
16.698851500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.698947000000000,I2C,y (0x79) + ACK
16.699081000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.699176500000000,I2C,} (0x7D) + ACK
16.699311000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.699406000000000,I2C,y (0x79) + ACK
16.699590499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.699686000000000,I2C,9 (0x39) + ACK
16.699820500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.699915499999999,I2C,= (0x3D) + ACK
16.700050000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.700145500000001,I2C,9 (0x39) + ACK
16.700334999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.700430000000001,I2C,y (0x79) + ACK
16.700564499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.700659500000000,I2C,} (0x7D) + ACK
16.700804000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.700899499999998,I2C,y (0x79) + ACK
16.701089000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.701184000000001,I2C,y (0x79) + ACK
16.701318499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.701414000000000,I2C,} (0x7D) + ACK
16.701547999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.701643499999999,I2C,y (0x79) + ACK
16.701837999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.701933499999999,I2C,i (0x69) + ACK
16.702067499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.702162999999999,I2C,m (0x6D) + ACK
16.702297500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.702392499999998,I2C,i (0x69) + ACK
16.702577000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.702672499999998,I2C,'249' (0xF9) + ACK
16.702807000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.702902000000002,I2C,'253' (0xFD) + ACK
16.703036500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.703132000000000,I2C,'249' (0xF9) + ACK
16.703321500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.703416499999999,I2C,y (0x79) + ACK
16.703551000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.703646500000001,I2C,} (0x7D) + ACK
16.703780500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.703876000000001,I2C,y (0x79) + ACK
16.704060500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.704156000000001,I2C,) (0x29) + ACK
16.704290000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.704385500000001,I2C,- (0x2D) + ACK
16.704519999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.704615000000000,I2C,) (0x29) + ACK
16.704804500000002,I2C,Setup Write to [N (0x4E)] + ACK
16.704899999999999,I2C,i (0x69) + ACK
16.705034500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.705129500000002,I2C,m (0x6D) + ACK
16.705264000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.705359500000000,I2C,i (0x69) + ACK
16.705548499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.705643999999999,I2C,I (0x49) + ACK
16.705778500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.705874000000001,I2C,M (0x4D) + ACK
16.706008000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.706103500000001,I2C,I (0x49) + ACK
16.706298000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.706392999999998,I2C,'200' (0xC8) + ACK
16.706527500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.706623000000000,I2C,'204' (0xCC) + ACK
16.706757499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.706852500000000,I2C,'200' (0xC8) + ACK
16.707037000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.707132500000000,I2C,'8' (0x08) + ACK
16.707267000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.707362000000000,I2C,'12' (0x0C) + ACK
16.707496500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.707592000000002,I2C,'8' (0x08) + ACK
16.707841500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.707936499999999,I2C,) (0x29) + ACK
16.708071000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.708166500000001,I2C,- (0x2D) + ACK
16.708300999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.708396000000000,I2C,) (0x29) + ACK
16.708580500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.708676000000001,I2C,'169' (0xA9) + ACK
16.708810000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.708905500000000,I2C,'173' (0xAD) + ACK
16.709040000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.709135499999999,I2C,'169' (0xA9) + ACK
16.709324500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.709420000000001,I2C,) (0x29) + ACK
16.709554499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.709649500000001,I2C,- (0x2D) + ACK
16.709783999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.709879500000000,I2C,) (0x29) + ACK
16.710073999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.710169000000000,I2C,'169' (0xA9) + ACK
16.710303499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.710398500000000,I2C,'173' (0xAD) + ACK
16.710533000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.710628499999999,I2C,'169' (0xA9) + ACK
16.710818000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.710913000000001,I2C,) (0x29) + ACK
16.711052500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.711148000000001,I2C,- (0x2D) + ACK
16.711282000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.711377500000001,I2C,) (0x29) + ACK
16.711566999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.711662000000000,I2C,'169' (0xA9) + ACK
16.711796499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.711891999999999,I2C,'173' (0xAD) + ACK
16.712026500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.712121499999999,I2C,'169' (0xA9) + ACK
16.712311000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.712406500000000,I2C,) (0x29) + ACK
16.712540499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.712636000000000,I2C,- (0x2D) + ACK
16.712770500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.712865499999999,I2C,) (0x29) + ACK
16.713055000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.713150500000001,I2C,'169' (0xA9) + ACK
16.713284999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.713380000000001,I2C,'173' (0xAD) + ACK
16.713514499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.713609999999999,I2C,'169' (0xA9) + ACK
16.713799000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.713894499999999,I2C,) (0x29) + ACK
16.714029000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.714124000000002,I2C,- (0x2D) + ACK
16.714258500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.714354000000000,I2C,) (0x29) + ACK
16.714538500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.714633500000001,I2C,'169' (0xA9) + ACK
16.714767999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.714863500000000,I2C,'173' (0xAD) + ACK
16.714997499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.715093000000000,I2C,'169' (0xA9) + ACK
16.715282500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.715377499999999,I2C,) (0x29) + ACK
16.715512000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.715607500000001,I2C,- (0x2D) + ACK
16.715741500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.715837000000001,I2C,) (0x29) + ACK
16.716021500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.716117000000001,I2C,'169' (0xA9) + ACK
16.716251499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.716346500000000,I2C,'173' (0xAD) + ACK
16.716481000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.716576499999999,I2C,'169' (0xA9) + ACK
16.716765500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.716861000000002,I2C,) (0x29) + ACK
16.716995499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.717090500000001,I2C,- (0x2D) + ACK
16.717224999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.717320500000000,I2C,) (0x29) + ACK
16.717509499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.717604999999999,I2C,'169' (0xA9) + ACK
16.717739500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.717835000000001,I2C,'173' (0xAD) + ACK
16.717969000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.718064500000001,I2C,'169' (0xA9) + ACK
16.718259000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.718354000000001,I2C,) (0x29) + ACK
16.718488499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.718584000000000,I2C,- (0x2D) + ACK
16.718718500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.718813500000000,I2C,) (0x29) + ACK
16.718997999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.719093500000000,I2C,'169' (0xA9) + ACK
16.719228999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.719324000000000,I2C,'173' (0xAD) + ACK
16.719458499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.719553999999999,I2C,'169' (0xA9) + ACK
16.719743000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.719838500000002,I2C,) (0x29) + ACK
16.719973000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.720068000000001,I2C,- (0x2D) + ACK
16.720202499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.720298000000000,I2C,) (0x29) + ACK
16.720487500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.720582499999999,I2C,'169' (0xA9) + ACK
16.720717000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.720812500000001,I2C,'173' (0xAD) + ACK
16.720946500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.721042000000001,I2C,'169' (0xA9) + ACK
16.721231499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.721326999999999,I2C,) (0x29) + ACK
16.721461000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.721556499999998,I2C,- (0x2D) + ACK
16.721691000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.721786000000002,I2C,) (0x29) + ACK
16.721970500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.722066000000002,I2C,'169' (0xA9) + ACK
16.722200500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.722295500000001,I2C,'173' (0xAD) + ACK
16.722429999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.722525500000000,I2C,'169' (0xA9) + ACK
16.722715000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.722809999999999,I2C,) (0x29) + ACK
16.722944500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.723040000000001,I2C,- (0x2D) + ACK
16.723174000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.723269500000001,I2C,) (0x29) + ACK
16.723454000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.723548999999998,I2C,'169' (0xA9) + ACK
16.723683500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.723779000000000,I2C,'173' (0xAD) + ACK
16.723913000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.724008500000000,I2C,'169' (0xA9) + ACK
16.724198000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.724292999999999,I2C,) (0x29) + ACK
16.724427500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.724523000000001,I2C,- (0x2D) + ACK
16.724657499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.724752500000001,I2C,) (0x29) + ACK
16.724941999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.725037499999999,I2C,'169' (0xA9) + ACK
16.725172000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.725266999999999,I2C,'173' (0xAD) + ACK
16.725406499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.725501999999999,I2C,'169' (0xA9) + ACK
16.725691000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.725786500000002,I2C,) (0x29) + ACK
16.725921000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.726016000000001,I2C,- (0x2D) + ACK
16.726150499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.726246000000000,I2C,) (0x29) + ACK
16.726440499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.726535500000001,I2C,'169' (0xA9) + ACK
16.726669999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.726765000000000,I2C,'173' (0xAD) + ACK
16.726899499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.726994999999999,I2C,'169' (0xA9) + ACK
16.727184500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.727279500000002,I2C,) (0x29) + ACK
16.727414000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.727509500000000,I2C,- (0x2D) + ACK
16.727644000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.727739000000000,I2C,) (0x29) + ACK
16.727928500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.728024000000001,I2C,'169' (0xA9) + ACK
16.728158000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.728253500000001,I2C,'173' (0xAD) + ACK
16.728387999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.728483000000001,I2C,'169' (0xA9) + ACK
16.728672499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.728767999999999,I2C,) (0x29) + ACK
16.728902500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.728997499999998,I2C,- (0x2D) + ACK
16.729132000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.729227500000000,I2C,) (0x29) + ACK
16.729411500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.729507000000002,I2C,'169' (0xA9) + ACK
16.729641500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.729737000000000,I2C,'173' (0xAD) + ACK
16.729870999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.729966500000000,I2C,'169' (0xA9) + ACK
16.730156000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.730250999999999,I2C,) (0x29) + ACK
16.730385500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.730481000000001,I2C,- (0x2D) + ACK
16.730615000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.730710500000001,I2C,) (0x29) + ACK
16.730895000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.730989999999998,I2C,'169' (0xA9) + ACK
16.731124500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.731220000000000,I2C,'173' (0xAD) + ACK
16.731354499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.731449500000000,I2C,'169' (0xA9) + ACK
16.731639000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.731734500000002,I2C,) (0x29) + ACK
16.731869000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.731964000000001,I2C,- (0x2D) + ACK
16.732098499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.732194000000000,I2C,) (0x29) + ACK
16.732382999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.732478499999999,I2C,'169' (0xA9) + ACK
16.732613000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.732708500000001,I2C,'173' (0xAD) + ACK
16.732842500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.732938000000001,I2C,'169' (0xA9) + ACK
16.733127499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.733222500000000,I2C,) (0x29) + ACK
16.733357000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.733452499999999,I2C,- (0x2D) + ACK
16.733597000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.733692000000001,I2C,) (0x29) + ACK
16.733876500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.733972000000001,I2C,'169' (0xA9) + ACK
16.734106000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.734201500000001,I2C,'173' (0xAD) + ACK
16.734335999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.734431000000001,I2C,'169' (0xA9) + ACK
16.734625500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.734721000000000,I2C,) (0x29) + ACK
16.734855499999998,I2C,Setup Write to [N (0x4E)] + ACK
16.734950500000000,I2C,- (0x2D) + ACK
16.735085000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.735180499999998,I2C,) (0x29) + ACK
16.735370000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.735465000000001,I2C,'169' (0xA9) + ACK
16.735599499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.735695000000000,I2C,'173' (0xAD) + ACK
16.735829500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.735924499999999,I2C,'169' (0xA9) + ACK
16.736114000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.736209500000001,I2C,) (0x29) + ACK
16.736343500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.736439000000001,I2C,- (0x2D) + ACK
16.736573499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.736668500000000,I2C,) (0x29) + ACK
16.736858000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.736953499999998,I2C,'169' (0xA9) + ACK
16.737088000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.737183000000002,I2C,'173' (0xAD) + ACK
16.737317500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.737413000000000,I2C,'169' (0xA9) + ACK
16.737602500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.737697499999999,I2C,) (0x29) + ACK
16.737832000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.737927500000001,I2C,- (0x2D) + ACK
16.738061500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.738157000000001,I2C,) (0x29) + ACK
16.738341500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.738437000000001,I2C,'169' (0xA9) + ACK
16.738571000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.738666500000001,I2C,'173' (0xAD) + ACK
16.738800999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.738896000000000,I2C,'169' (0xA9) + ACK
16.739085500000002,I2C,Setup Write to [N (0x4E)] + ACK
16.739180999999999,I2C,) (0x29) + ACK
16.739315500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.739410500000002,I2C,- (0x2D) + ACK
16.739545000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.739640500000000,I2C,) (0x29) + ACK
16.739825000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.739920000000001,I2C,'169' (0xA9) + ACK
16.740054499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.740150000000000,I2C,'173' (0xAD) + ACK
16.740283999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.740379500000000,I2C,'169' (0xA9) + ACK
16.740569000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.740663999999999,I2C,) (0x29) + ACK
16.740798500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.740894000000001,I2C,- (0x2D) + ACK
16.741028499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.741123500000000,I2C,) (0x29) + ACK
16.741313000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.741408499999999,I2C,'169' (0xA9) + ACK
16.741543000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.741637999999998,I2C,'173' (0xAD) + ACK
16.741772500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.741868000000000,I2C,'169' (0xA9) + ACK
16.742056999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.742152500000000,I2C,) (0x29) + ACK
16.742287000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.742381999999999,I2C,- (0x2D) + ACK
16.742516500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.742612000000001,I2C,) (0x29) + ACK
16.742795999999998,I2C,Setup Write to [N (0x4E)] + ACK
16.742891499999999,I2C,'169' (0xA9) + ACK
16.743026000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.743120999999999,I2C,'173' (0xAD) + ACK
16.743255500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.743351000000001,I2C,'169' (0xA9) + ACK
16.743540500000002,I2C,Setup Write to [N (0x4E)] + ACK
16.743635500000000,I2C,) (0x29) + ACK
16.743770000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.743865499999998,I2C,- (0x2D) + ACK
16.743999500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.744095000000002,I2C,) (0x29) + ACK
16.744284499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.744379500000001,I2C,'169' (0xA9) + ACK
16.744513999999999,I2C,Setup Write to [N (0x4E)] + ACK
16.744609499999999,I2C,'173' (0xAD) + ACK
16.744744000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.744838999999999,I2C,'169' (0xA9) + ACK
16.745028500000000,I2C,Setup Write to [N (0x4E)] + ACK
16.745124000000001,I2C,9 (0x39) + ACK
16.745258000000000,I2C,Setup Write to [N (0x4E)] + ACK
16.745353500000000,I2C,= (0x3D) + ACK
16.745488000000002,I2C,Setup Write to [N (0x4E)] + ACK
16.745583000000000,I2C,9 (0x39) + ACK
16.745767499999999,I2C,Setup Write to [N (0x4E)] + ACK
16.745863000000000,I2C,\t (0x09) + ACK
16.745997500000001,I2C,Setup Write to [N (0x4E)] + ACK
16.746092999999998,I2C,\r (0x0D) + ACK
16.746227000000001,I2C,Setup Write to [N (0x4E)] + ACK
16.746322500000002,I2C,\t (0x09) + ACK
17.347196499999999,I2C,Setup Write to [N (0x4E)] + ACK
17.347291999999999,I2C,'8' (0x08) + ACK
17.347425999999999,I2C,Setup Write to [N (0x4E)] + ACK
17.347521499999999,I2C,'12' (0x0C) + ACK
17.347666000000000,I2C,Setup Write to [N (0x4E)] + ACK
17.347760999999998,I2C,'8' (0x08) + ACK
17.347945500000002,I2C,Setup Write to [N (0x4E)] + ACK
17.348040999999998,I2C,'24' (0x18) + ACK
17.348175000000001,I2C,Setup Write to [N (0x4E)] + ACK
17.348270500000002,I2C,'28' (0x1C) + ACK
17.348405000000000,I2C,Setup Write to [N (0x4E)] + ACK
17.348500000000001,I2C,'24' (0x18) + ACK
17.351322499999998,I2C,Setup Write to [N (0x4E)] + ACK
17.351417999999999,I2C,'136' (0x88) + ACK
17.351552500000000,I2C,Setup Write to [N (0x4E)] + ACK
17.351647499999999,I2C,'140' (0x8C) + ACK
17.351787000000002,I2C,Setup Write to [N (0x4E)] + ACK
17.351882499999999,I2C,'136' (0x88) + ACK
17.352072000000000,I2C,Setup Write to [N (0x4E)] + ACK
17.352167000000001,I2C,'8' (0x08) + ACK
17.352301499999999,I2C,Setup Write to [N (0x4E)] + ACK
17.352397000000000,I2C,'12' (0x0C) + ACK
17.352531500000001,I2C,Setup Write to [N (0x4E)] + ACK
17.352626500000000,I2C,'8' (0x08) + ACK
17.352830999999998,I2C,Setup Write to [N (0x4E)] + ACK
17.352926499999999,I2C,) (0x29) + ACK
17.353060500000002,I2C,Setup Write to [N (0x4E)] + ACK
17.353155999999998,I2C,- (0x2D) + ACK
17.353290500000000,I2C,Setup Write to [N (0x4E)] + ACK
17.353385500000002,I2C,) (0x29) + ACK
17.353574999999999,I2C,Setup Write to [N (0x4E)] + ACK
17.353670500000000,I2C,\t (0x09) + ACK
17.353815000000001,I2C,Setup Write to [N (0x4E)] + ACK
17.353909999999999,I2C,\r (0x0D) + ACK
